60,-3.185612468615607,55.944018509075754,250,-3.1857150746586047,55.943736601289515,null
61,-3.1857150746586047,55.943736601289515,240,-3.185865074658605,55.94347679366838,record.sofa.sock
62,-3.185865074658605,55.94347679366838,170,-3.1861605169845086,55.94352888812168,null
63,-3.1861605169845086,55.94352888812168,180,-3.186460516984509,55.94352888812168,null
64,-3.186460516984509,55.94352888812168,170,-3.1867559593104127,55.943580982574986,null
65,-3.1867559593104127,55.943580982574986,180,-3.187055959310413,55.943580982574986,null
66,-3.187055959310413,55.943580982574986,170,-3.1873514016363167,55.94363307702829,null
67,-3.1873514016363167,55.94363307702829,180,-3.187651401636317,55.94363307702829,null
68,-3.187651401636317,55.94363307702829,170,-3.1879468439622207,55.94368517148159,null
69,-3.1879468439622207,55.94368517148159,180,-3.188246843962221,55.94368517148159,null
70,-3.188246843962221,55.94368517148159,170,-3.1885422862881247,55.94373726593489,null
71,-3.1885422862881247,55.94373726593489,180,-3.188842286288125,55.94373726593489,null
72,-3.188842286288125,55.94373726593489,170,-3.1891377286140288,55.943789360388195,null
73,-3.1891377286140288,55.943789360388195,180,-3.189437728614029,55.943789360388195,burn.spot.across
74,-3.189437728614029,55.943789360388195,140,-3.1896675419469647,55.9439821966711,cliff.asleep.wedge
75,-3.1896675419469647,55.9439821966711,200,-3.1899494497332004,55.9438795906281,null
76,-3.1899494497332004,55.9438795906281,210,-3.190209257354336,55.9437295906281,sculpture.shot.melon
77,-3.190209257354336,55.9437295906281,270,-3.190209257354336,55.9434295906281,arts.dish.scarcely
78,-3.190209257354336,55.9434295906281,210,-3.1904690649754714,55.9432795906281,null
79,-3.1904690649754714,55.9432795906281,220,-3.190698878308407,55.943086754345195,relate.chill.vest
80,-3.190698878308407,55.943086754345195,180,-3.1909988783084073,55.943086754345195,else.urban.museum
81,-3.1909988783084073,55.943086754345195,120,-3.1911488783084074,55.94334656196633,meal.feed.large
82,-3.1911488783084074,55.94334656196633,20,-3.1908669705221717,55.94344916800933,null
83,-3.1908669705221717,55.94344916800933,20,-3.190585062735936,55.94355177405233,null
84,-3.190585062735936,55.94355177405233,20,-3.1903031549497003,55.94365438009533,null
85,-3.1903031549497003,55.94365438009533,20,-3.1900212471634646,55.94375698613833,null
86,-3.1900212471634646,55.94375698613833,20,-3.189739339377229,55.94385959218133,null
87,-3.189739339377229,55.94385959218133,20,-3.189457431590993,55.943962198224334,null
88,-3.189457431590993,55.943962198224334,10,-3.1891619892650893,55.944014292677636,null
89,-3.1891619892650893,55.944014292677636,20,-3.1888800814788536,55.94411689872064,null
90,-3.1888800814788536,55.94411689872064,10,-3.1885846391529498,55.94416899317394,null
91,-3.1885846391529498,55.94416899317394,20,-3.188302731366714,55.94427159921694,null
92,-3.188302731366714,55.94427159921694,10,-3.18800728904081,55.94432369367024,null
93,-3.18800728904081,55.94432369367024,20,-3.1877253812545745,55.94442629971324,null
